Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
1,Albany Medical Center Hospital,SSI CABG donor site,2011,0,2.09,315,0,0,0.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Colon,2011,21,15.48,335,6.72,4.16,10.27,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hip,2011,2,4.05,302,0.57,0.07,2.06,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.653238, -73.773969)"
495,Long Beach Medical Center,SSI Hip,2011,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(40.594414, -73.650741)"
1,Albany Medical Center Hospital,SSI Overall Standardized Infection Ratio,2011,26,28.51,,0.91,0.6,1.34,,Not significantly different than NYS 2011 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Community Onset Not-My-Hospital,2012,113,,32315,0.35,0.29,0.42,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Hospital Onset,2012,183,169.98,124827,13.46,11.04,16.25,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Possibly-My-Hospital Associated,2012,54,,183307,2.95,0.22,0.38,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Cardiothoracic ICU,2012,4,2.81,3175,1.26,0.34,3.23,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Coronary ICU,2012,2,3.39,2674,0.75,0.09,2.7,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Medical ICU,2012,2,3.98,3309,0.6,0.07,2.18,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Neonatal ICU Regional Perinatal Center,2012,0,5.08,4041,0,0,0.75,# CLABSI per 1000 line days,Significantly lower than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Neurosurgical ICU,2012,0,1.67,1195,0,0,2.51,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Overall Standardized Infection Ratio,2012,12,27.09,,0.44,0.23,0.77,,Significantly lower than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Pediatric ICU,2012,1,4.19,2173,0.46,0.01,2.56,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Surgical ICU,2012,3,5.97,5307,0.57,0.12,1.65,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG chest site,2012,7,6.59,312,2.16,0.87,4.45,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG donor site,2012,1,1.71,282,0.32,0.01,1.76,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Colon,2012,14,16.42,360,3.98,2.18,6.68,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hip,2012,3,4.34,397,0.75,0.16,2.21,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hysterectomy,2012,2,4.06,239,0.82,0.1,2.96,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Overall Standardized Infection Ratio,2012,27,33.11,,0.82,0.54,1.19,,Not significantly different than NYS 2012 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Community Onset Not-My-Hospital,2013,111,,31891,0.35,0.29,0.42,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Hospital Onset,2013,151,148.24,120915,11.48,9.22,14.11,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Possibly-My-Hospital Associated,2013,34,,178616,1.9,0.13,0.27,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Cardiothoracic ICU,2013,0,2.99,3596,0,0,0.83,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Coronary ICU,2013,4,2.44,2518,1.59,0.43,4.07,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Medical ICU,2013,1,3.84,3296,0.3,0.01,1.69,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Medical Surgical ICU,2013,0,0.33,360,0,0,8.32,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Neonatal ICU Regional Perinatal Center,2013,3,3.85,3875,0.86,0.18,2.53,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Neurosurgical ICU,2013,0,1.02,951,0,0,3.15,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Overall Standardized Infection Ratio,2013,14,22.96,,0.61,0.33,1.02,,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Pediatric ICU,2013,3,2.67,2042,1.47,0.3,4.29,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Surgical ICU,2013,3,5.83,5664,0.53,0.11,1.55,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG chest site,2013,6,5.87,290,1.64,0.6,3.58,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG donor site,2013,1,1.41,247,0.33,0.01,1.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Colon,2013,31,22.82,364,9.38,6.37,13.32,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hip,2013,12,4.85,589,2.22,1.15,3.88,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hysterectomy,2013,3,3.47,195,1.34,0.28,3.93,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Overall Standardized Infection Ratio,2013,53,38.41,,1.38,1.03,1.8,,Significantly higher than NYS 2013 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Community Onset Not-My-Hospital,2014,129,,33488,0.39,0.32,0.46,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Hospital Onset,2014,190,137.21,127403,14.65,12.05,17.61,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly higher than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CDI Possibly-My-Hospital Associated,2014,39,,187996,2.07,0.15,0.28,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Cardiothoracic ICU,2014,2,2.18,3884,0.51,0.06,1.86,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Coronary ICU,2014,0,2.09,2583,0,0,1.16,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Medical ICU,2014,1,3.76,3545,0.28,0.01,1.57,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Medical Surgical ICU,2014,1,1.43,1654,0.6,0.02,3.37,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Neonatal ICU Regional Perinatal Center,2014,5,4,3516,1.29,0.42,3.01,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Overall Standardized Infection Ratio,2014,15,21.04,,0.71,0.4,1.18,,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Pediatric ICU,2014,1,1.09,1694,0.59,0.01,3.29,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CLABSI Surgical ICU,2014,5,6.49,6808,0.73,0.24,1.71,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,35787,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CRE Admission Prevalence Rate- all body sites,2014,12,,35787,0.34,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,208179,0,0,0.18,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,CRE Hospital Onset Infection Rate- all body sites,2014,9,,208179,0.43,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG chest site,2014,4,5.61,338,1.16,0.32,2.98,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI CABG donor site,2014,0,1.36,292,0,0,0.97,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Colon,2014,42,28.99,446,9.53,6.87,12.88,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hip,2014,10,6.38,617,1.47,0.7,2.7,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Hysterectomy,2014,4,2.63,186,2.04,0.56,5.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.653238, -73.773969)"
1,Albany Medical Center Hospital,SSI Overall Standardized Infection Ratio,2014,60,44.97,,1.33,1.02,1.72,,Significantly higher than NYS 2014 average,"(42.653238, -73.773969)"
4,Albany Memorial Hospital,CLABSI Medical Surgical ICU,2008,1,1.65,797,1.25,0.03,6.99,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2008,1,1.65,,0.61,0.02,3.38,,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Colon,2008,5,3.3,81,6.73,2.18,15.7,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Hip,2008,3,1.42,139,2.37,0.49,6.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2008,8,4.71,,1.7,0.73,3.35,,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Medical Surgical ICU,2009,1,1.55,826,1.21,0.03,6.75,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2009,1,1.55,,0.65,0.02,3.6,,Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Colon,2009,1,5.23,120,0.93,0.02,5.18,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Hip,2009,0,0.92,101,0,0,3.71,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2009,1,6.15,,0.16,0,0.91,,Significantly lower than NYS 2009 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Community Onset Not-My-Hospital,2010,8,,4630,0.17,0.07,0.34,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Hospital Onset,2010,4,21.05,15315,2.38,0.4,7.5,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Possibly-My-Hospital Associated,2010,8,,23672,3.38,0.15,0.67,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Medical Surgical ICU,2010,2,0.96,712,2.81,0.34,10.15,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2010,2,0.96,,2.08,0.25,7.5,,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Colon,2010,5,4.51,99,5.27,1.71,12.31,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Hip,2010,0,1.11,89,0,0,2.97,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2010,5,5.62,,0.89,0.29,2.07,,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Community Onset Not-My-Hospital,2011,11,,4793,0.23,0.11,0.41,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Hospital Onset,2011,11,21.86,16189,6.46,2.54,13.37,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Possibly-My-Hospital Associated,2011,7,,24844,2.82,0.11,0.58,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Medical Surgical ICU,2011,4,0.82,636,6.29,1.71,16.1,# CLABSI per 1000 line days,Significantly higher than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2011,4,0.82,,4.91,1.34,12.57,,Significantly higher than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Colon,2011,5,3.03,76,8.17,2.65,19.06,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Hip,2011,0,0.89,71,0,0,3.89,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2011,5,3.92,,1.27,0.41,2.97,,Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Community Onset Not-My-Hospital,2012,5,,4025,0.12,0.04,0.29,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Hospital Onset,2012,6,22.69,18260,3.31,0.85,8.63,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2012 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CDI Possibly-My-Hospital Associated,2012,3,,25549,1.17,0.02,0.34,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Medical Surgical ICU,2012,2,0.62,642,3.12,0.38,11.25,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2012,2,0.62,,3.2,0.39,11.56,,Not significantly different than NYS 2012 average,"(42.673537, -73.75017)"
4,Albany Memorial Hospital,SSI Colon,2012,4,2.9,68,6.44,1.76,16.5,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.673537, -73.75017)"
